,treino,previsto
gamma1,[0.6486196600598926],[0.645292341709137]
gamma2,[0.3600039055970481],[0.35590165853500366]
gamma3,[0.7436517163788576],[0.7270786166191101]
gamma4,[0.3870233101693551],[0.33224549889564514]
JIX,[0.5203229566195489],[0.4808485507965088]
JIY,[0.027633204606499318],[-0.00817814189940691]
JIZ,[0.9942043682387769],[0.9578260183334351]
JXI,[0.07844212328817135],[0.011869426816701889]
JYI,[0.8711112121391873],[0.8780925273895264]
JZI,[-0.7433546640431199],[-0.7656583786010742]
JXX,[-0.012052371670506545],[0.04120960086584091]
JXY,[-0.7209990500522725],[-0.6789381504058838]
JXZ,[-0.974270856363531],[-0.9649357795715332]
JYX,[-0.8303830380614758],[-0.8092230558395386]
JYY,[-0.4467194556101548],[-0.39987534284591675]
JYZ,[-0.6123969250196721],[-0.5557256937026978]
JZX,[0.1360202390272387],[0.10676830261945724]
JZY,[0.058337161073580335],[-0.04678415134549141]
JZZ,[-0.6104254479830256],[-0.5968729853630066]
