,treino,previsto
gamma1,[0.041880336369846005],[0.04200344532728195]
gamma2,[0.9821934207987782],[0.9794265627861023]
gamma3,[0.9647577811255668],[0.9624838829040527]
gamma4,[0.6539225335338404],[0.6526775360107422]
JIX,[-0.09524089298036276],[-0.09507142752408981]
JIY,[0.11954477216099191],[0.12046696990728378]
JIZ,[0.8484211680474587],[0.8445326089859009]
JXI,[-0.06869985980045334],[-0.06902885437011719]
JYI,[0.01568254612454223],[0.018577519804239273]
JZI,[0.1747696576997939],[0.17424029111862183]
JXX,[-0.6306793122902468],[-0.6274832487106323]
JXY,[0.023817278083611004],[0.023659059777855873]
JXZ,[0.25976544043360383],[0.25905588269233704]
JYX,[0.5859537450399053],[0.5840716361999512]
JYY,[-0.8117530875415631],[-0.8089787364006042]
JYZ,[-0.393197474750949],[-0.38796624541282654]
JZX,[-0.8186589250163212],[-0.8181279897689819]
JZY,[0.6192890687343551],[0.6171689629554749]
JZZ,[0.38687696508247815],[0.39013156294822693]
