,treino,previsto
gamma1,[0.92965859608353],[0.929548442363739]
gamma2,[0.5569854761423373],[0.5569304823875427]
gamma3,[0.3846514573686475],[0.38443055748939514]
gamma4,[0.030345543681900566],[0.030349034816026688]
JIX,[0.9318383760498881],[0.9317192435264587]
JIY,[0.11951182799780913],[0.11952508985996246]
JIZ,[-0.05265622357871269],[-0.05253680795431137]
JXI,[0.046558950858430315],[0.04628228768706322]
JYI,[0.5353201261569036],[0.5351093411445618]
JZI,[0.9772120554889443],[0.9766809344291687]
JXX,[-0.1588688834408547],[-0.1586088389158249]
JXY,[-0.5381276295407358],[-0.537948489189148]
JXZ,[-0.2506249305871704],[-0.2507236897945404]
JYX,[-0.8646050641334451],[-0.8642443418502808]
JYY,[0.2864398249304285],[0.28636038303375244]
JYZ,[0.985193901863664],[0.9848966002464294]
JZX,[-0.5855663564444096],[-0.585231363773346]
JZY,[0.5180930729616604],[0.5178587436676025]
JZZ,[-0.5781795821423887],[-0.5779287815093994]
