,treino,previsto
gamma1,[0.07873212256130502],[0.07869737595319748]
gamma2,[0.8385794417948504],[0.8383525013923645]
gamma3,[0.7748150558613741],[0.7745552062988281]
gamma4,[0.7401692871206411],[0.7399376034736633]
JXX,[-0.3338666967613588],[-0.3334842026233673]
JXY,[-0.25525056072843344],[-0.2551867961883545]
JXZ,[0.6297316462233915],[0.6305997371673584]
JYX,[-0.6333304606700121],[-0.6332955360412598]
JYY,[0.8193628972743414],[0.8188983798027039]
JYZ,[-0.017661007920774408],[-0.016856854781508446]
JZX,[-0.8573255728224154],[-0.8568790555000305]
JZY,[0.8356247341269967],[0.8350680470466614]
JZZ,[0.14599702737085796],[0.14585350453853607]
JIX,[0.2969944399577662],[0.2967674434185028]
JIY,[0.40273908193734953],[0.40284264087677]
JIZ,[0.9140940053161357],[0.9132386445999146]
JXI,[-0.6071937818236794],[-0.6063060760498047]
JYI,[-0.8692615292310002],[-0.8684768080711365]
JZI,[0.6485148599678836],[0.6484647393226624]
