,treino,previsto
gamma1,[0.6820517412886784],[0.6840022206306458]
gamma2,[0.1929848757640874],[0.19004829227924347]
gamma3,[0.5536151654982843],[0.5635900497436523]
gamma4,[0.8051240498489732],[0.7692227959632874]
JIX,[0.586680167523326],[0.576545774936676]
JIY,[0.6439080846394536],[0.5709437131881714]
JIZ,[-0.029930744138109366],[0.033340055495500565]
JXI,[-0.47675703411068415],[-0.5532447099685669]
JYI,[-0.999096570229858],[-0.9943996071815491]
JZI,[0.32563712576753523],[0.32289421558380127]
JXX,[-0.05949148587110997],[-0.0847720205783844]
JXY,[0.5194612701957861],[0.6237867474555969]
JXZ,[-0.2536792558523169],[-0.3017505705356598]
JYX,[0.5402796718759804],[0.4007585346698761]
JYY,[-0.45460382865605853],[-0.521487832069397]
JYZ,[0.6038309663252073],[0.6301081776618958]
JZX,[0.45964966524403206],[0.4456709325313568]
JZY,[-0.17198711766939323],[-0.08061226457357407]
JZZ,[0.07661043911055376],[0.05004820600152016]
