,treino,previsto
gamma1,[0.7698919366101026],[0.7695037722587585]
gamma2,[0.36651497477003436],[0.3664829134941101]
gamma3,[0.4716822638085333],[0.4717262387275696]
gamma4,[0.3260282668383443],[0.3259512484073639]
JXX,[0.1623042650091293],[-0.5705844759941101]
JXY,[-0.6104910089317266],[-0.5564257502555847]
JXZ,[0.9305022141222223],[-0.4229434132575989]
JYX,[0.8479528033535886],[0.384794145822525]
JYY,[-0.06572264360605207],[-0.5751944184303284]
JYZ,[0.3269412890601211],[0.9418579936027527]
JZX,[-0.5709540605240639],[-0.8592656850814819]
JZY,[-0.5566075009475187],[-0.6130818128585815]
JZZ,[-0.4229551332374877],[-0.8220407962799072]
JIX,,[0.1620650589466095]
JIY,,[-0.6104668974876404]
JIZ,,[0.9302399754524231]
JXI,,[0.8478253483772278]
JYI,,[-0.06536450237035751]
JZI,,[0.3266929090023041]
