,treino,previsto
gamma1,[0.5628688113018914],[0.56260746717453]
gamma2,[0.1447411064167936],[0.1448163092136383]
gamma3,[0.6212680126015702],[0.6211634874343872]
gamma4,[0.9354403775856178],[0.9352149963378906]
JIX,[-0.45701777348010886],[-0.45690152049064636]
JIY,[0.08381318894888312],[0.0832393541932106]
JIZ,[0.41626068745402045],[0.41557252407073975]
JXI,[0.917191422295486],[0.9181706309318542]
JYI,[-0.2618426626154975],[-0.2610483169555664]
JZI,[0.06558319034107951],[0.06497932970523834]
JXX,[-0.2505554106105863],[-0.2507108151912689]
JXY,[0.1001806372651497],[0.10051766037940979]
JXZ,[0.6830199055618982],[0.683853805065155]
JYX,[0.9856124726433224],[0.9847385287284851]
JYY,[0.8570814910534756],[0.8572338223457336]
JYZ,[0.8766170981231314],[0.8770069479942322]
JZX,[-0.891220563811497],[-0.8914015889167786]
JZY,[-0.5173986975921827],[-0.5177009701728821]
JZZ,[0.8920340765929551],[0.89158695936203]
