,treino,previsto
gamma1,[0.16722420906574653],[0.1671948879957199]
gamma2,[0.7281792514390089],[0.7281505465507507]
gamma3,[0.45794494925975726],[0.4579242169857025]
gamma4,[0.5049149694368028],[0.5046842098236084]
JXX,[0.12087053202375708],[0.12094549089670181]
JXY,[0.48856793143996136],[0.48865729570388794]
JXZ,[0.8530443734443238],[0.852553129196167]
JYX,[-0.010164243217845925],[-0.010371169075369835]
JYY,[-0.06292454119659796],[-0.06288032233715057]
JYZ,[-0.7440855515429825],[-0.7441088557243347]
JZX,[0.5685450839408246],[0.5684080719947815]
JZY,[-0.8610006166330297],[-0.8609973192214966]
JZZ,[-0.27322762119529287],[-0.27330607175827026]
JIX,[-0.8583821458818548],[-0.8580527305603027]
JIY,[-0.1308244925173181],[-0.13030314445495605]
JIZ,[-0.5075004579580764],[-0.5070902705192566]
JXI,[-0.10862841764031073],[-0.10876201838254929]
JYI,[-0.48782436581795374],[-0.48755842447280884]
JZI,[0.7229725984230293],[0.7227782011032104]
