,treino,previsto
gamma1,[0.9723752503414661],[0.9711347818374634]
gamma2,[0.3289191945502741],[0.3288100063800812]
gamma3,[0.6037845231084645],[0.603202223777771]
gamma4,[0.6074942084317443],[0.606170654296875]
JXX,[-0.8296238699780065],[-0.8267268538475037]
JXY,[-0.36524216496358974],[-0.36398208141326904]
JXZ,[0.35288790697896677],[0.35151854157447815]
JYX,[-0.8295173655407848],[-0.8290863037109375]
JYY,[-0.6933649428609245],[-0.6918593645095825]
JYZ,[0.650547699608063],[0.6504963636398315]
JZX,[0.9594457052278216],[0.957983672618866]
JZY,[-0.3613227125647036],[-0.3598242700099945]
JZZ,[-0.6220620264300913],[-0.6213591694831848]
JIX,[-0.004926862482795391],[-0.005702763330191374]
JIY,[-0.4676525538549188],[-0.46554282307624817]
JIZ,[0.27482232288738184],[0.27464479207992554]
JXI,[-0.5150404916324747],[-0.5141074061393738]
JYI,[-0.053662840025089587],[-0.052331674844026566]
JZI,[0.9406722982235067],[0.934503972530365]
