,treino,previsto
gamma1,[0.4212483616141941],[0.4208948314189911]
gamma2,[0.512633924392356],[0.5118642449378967]
gamma3,[0.7342090787834955],[0.7333732843399048]
gamma4,[0.3589963597861997],[0.3594582974910736]
JXX,[0.06017602023601287],[0.06081699952483177]
JXY,[-0.7393941175050389],[-0.7380018830299377]
JXZ,[-0.6160056849214146],[-0.6157004237174988]
JYX,[-0.11085285225397401],[-0.11108209937810898]
JYY,[-0.5579216536855618],[-0.5572407841682434]
JYZ,[-0.08993408230456712],[-0.08872430771589279]
JZX,[-0.950466065020863],[-0.9492408037185669]
JZY,[-0.8284518274474977],[-0.8287246227264404]
JZZ,[0.42001640048982014],[0.41995298862457275]
JIX,[0.8497305032518905],[0.8494834303855896]
JIY,[0.8972115559863543],[0.8962605595588684]
JIZ,[0.7848666880971586],[0.7855402827262878]
JXI,[-0.8328986463386328],[-0.8319301605224609]
JYI,[0.18405445377147056],[0.18332211673259735]
JZI,[-0.15250518353007725],[-0.15239809453487396]
