,treino,previsto
gamma1,[0.4212483616141941],[0.450003981590271]
gamma2,[0.512633924392356],[0.5283216834068298]
gamma3,[0.7342090787834955],[0.7379522919654846]
gamma4,[0.3589963597861997],[0.23047314584255219]
JIX,[0.8497305032518905],[0.6950845718383789]
JIY,[0.8972115559863543],[0.9532188773155212]
JIZ,[0.7848666880971586],[0.5840349197387695]
JXI,[-0.8328986463386328],[-0.757638156414032]
JYI,[0.18405445377147056],[0.2165946513414383]
JZI,[-0.15250518353007725],[-0.05805843695998192]
JXX,[0.06017602023601287],[0.1392311453819275]
JXY,[-0.7393941175050389],[-0.8479615449905396]
JXZ,[-0.6160056849214146],[-0.5702442526817322]
JYX,[-0.11085285225397401],[-0.09763076156377792]
JYY,[-0.5579216536855618],[-0.6370413303375244]
JYZ,[-0.08993408230456712],[-0.1315620094537735]
JZX,[-0.950466065020863],[-0.9888916015625]
JZY,[-0.8284518274474977],[-0.9307518601417542]
JZZ,[0.42001640048982014],[0.4556632936000824]
