,treino,previsto
gamma1,[0.21101029956774453],[0.21109724044799805]
gamma2,[0.8480765801722641],[0.8478438258171082]
gamma3,[0.7173017220824032],[0.7171099781990051]
gamma4,[0.07495132545320449],[0.07508616894483566]
JIX,[-0.4562491712318184],[-0.4564395844936371]
JIY,[-0.02394358429818433],[-0.023859357461333275]
JIZ,[-0.8362413152576669],[-0.8365638852119446]
JXI,[-0.32253302601586054],[-0.32227838039398193]
JYI,[-0.855332784589292],[-0.8550504446029663]
JZI,[-0.9779272658402001],[-0.9778575897216797]
JXX,[-0.4322994082024627],[-0.4320243299007416]
JXY,[-0.7645872688839439],[-0.7644171118736267]
JXZ,[-0.37792355037599856],[-0.3780492842197418]
JYX,[0.4869415856794128],[0.4868573844432831]
JYY,[-0.9284885689746154],[-0.9283862113952637]
JYZ,[0.24987511436094323],[0.24956242740154266]
JZX,[-0.7299776781859193],[-0.7300793528556824]
JZY,[0.5901424869311658],[0.5901438593864441]
JZZ,[0.47393524876420434],[0.4741763472557068]
