,treino,previsto
gamma1,[0.5139289405222758],[0.5137156844139099]
gamma2,[0.2979079699160261],[0.297831267118454]
gamma3,[0.5798623379994603],[0.5794306397438049]
gamma4,[0.9610460637489058],[0.9602766036987305]
JIX,[0.011880827540495353],[0.011304131709039211]
JIY,[-0.09343057367074792],[-0.09219413995742798]
JIZ,[0.11594165163533754],[0.11723923683166504]
JXI,[-0.23155824126417013],[-0.23231321573257446]
JYI,[0.6690422746144482],[0.6685892939567566]
JZI,[-0.6811824865810532],[-0.6796270608901978]
JXX,[-0.0993246484870236],[-0.09804897755384445]
JXY,[0.5258626616390383],[0.5260449647903442]
JXZ,[0.21218691768397302],[0.21163217723369598]
JYX,[0.8117454546265361],[0.8107540011405945]
JYY,[-0.4226432633318953],[-0.4215094745159149]
JYZ,[-0.2842197832227855],[-0.28356513381004333]
JZX,[-0.3905193107940479],[-0.390411913394928]
JZY,[-0.7355236768235658],[-0.7344242334365845]
JZZ,[-0.8493298111601335],[-0.846829354763031]
