,treino,previsto
gamma1,[0.4494007558523254],[0.4479750096797943]
gamma2,[0.20865257233244294],[0.21342933177947998]
gamma3,[0.316903983245593],[0.31219571828842163]
gamma4,[0.9086358448961127],[0.89678555727005]
JIX,[0.8112793523490414],[0.799394965171814]
JIY,[0.3725083140534051],[0.3617934584617615]
JIZ,[0.5330185127252884],[0.5389852523803711]
JXI,[0.8092324756265472],[0.8102898597717285]
JYI,[-0.4803451050220462],[-0.47800469398498535]
JZI,[0.2714517392119784],[0.26678669452667236]
JXX,[0.8098913893329576],[0.8031308054924011]
JXY,[0.7442607481394212],[0.7370876669883728]
JXZ,[0.14588133849844365],[0.1397837996482849]
JYX,[-0.6612438257488602],[-0.6552004218101501]
JYY,[-0.17695387591808664],[-0.18000361323356628]
JYZ,[0.9876760255546593],[0.9803551435470581]
JZX,[-0.7935044001776401],[-0.7855831980705261]
JZY,[-0.36172170230142053],[-0.3548731803894043]
JZZ,[0.9000782159070004],[0.8984985947608948]
