,treino,previsto
gamma1,[0.3493243355051877],[0.3265003561973572]
gamma2,[0.16679970202499006],[0.15194854140281677]
gamma3,[0.34767461274915756],[0.3367571234703064]
gamma4,[0.03029517373803181],[0.06865716725587845]
JIX,[-0.3524933083584687],[-0.29841816425323486]
JIY,[0.24005897043108937],[0.14263445138931274]
JIZ,[-0.9830400010208644],[-1.002236008644104]
JXI,[0.9657155745444512],[0.9356319308280945]
JYI,[0.6443170123795019],[0.6613532900810242]
JZI,[0.9980395764003489],[1.093854546546936]
JXX,[-0.4732993977256994],[-0.48861202597618103]
JXY,[-0.601022697802895],[-0.47713398933410645]
JXZ,[-0.8905240506758743],[-0.9482650756835938]
JYX,[-0.6123952492363249],[-0.7342268824577332]
JYY,[-0.951628553680506],[-0.9069769978523254]
JYZ,[0.38347605655689154],[0.4776161313056946]
JZX,[-0.26866060598167785],[-0.24454215168952942]
JZY,[0.6311232813762566],[0.5238004326820374]
JZZ,[0.5213440527032356],[0.4746491014957428]
