,treino,previsto
gamma1,[0.5449414806032167],[0.5456430315971375]
gamma2,[0.2204406220406967],[0.23205386102199554]
gamma3,[0.5892656838759087],[0.5722820162773132]
gamma4,[0.8094304566778266],[0.7848363518714905]
JIX,[0.2788535969157675],[0.3006337881088257]
JIY,[-0.9499784895546661],[-0.9345424771308899]
JIZ,[-0.4499413632617615],[-0.458364874124527]
JXI,[-0.5535785237023545],[-0.6054036021232605]
JYI,[0.4729424283280248],[0.4349449574947357]
JZI,[0.3533989748458226],[0.37075990438461304]
JXX,[0.7843591354096908],[0.7922234535217285]
JXY,[-0.8261223347411677],[-0.8515440225601196]
JXZ,[-0.15615636062945915],[-0.17861630022525787]
JYX,[-0.9404055611238593],[-0.8824931979179382]
JYY,[-0.5627240503927933],[-0.527371883392334]
JYZ,[0.010710576206724776],[-0.002611943054944277]
JZX,[-0.9469280606322728],[-0.9671317934989929]
JZY,[-0.602324698626703],[-0.623889148235321]
JZZ,[0.2997688755590464],[0.32413995265960693]
