,treino,previsto
gamma1,[0.7905476817951573],[0.7903398275375366]
gamma2,[0.1667763675050825],[0.16667452454566956]
gamma3,[0.30614199209589266],[0.3057700991630554]
gamma4,[0.6286784916754126],[0.6283113956451416]
JXX,[0.7935051924165137],[0.7930989861488342]
JXY,[0.5848239797390551],[0.5833457708358765]
JXZ,[0.7192273898749051],[0.7189962267875671]
JYX,[0.33162747111383184],[0.33078595995903015]
JYY,[-0.6290803677731216],[-0.6294779181480408]
JYZ,[-0.22014295985639176],[-0.22009406983852386]
JZX,[-0.5211412662436052],[-0.520160973072052]
JZY,[0.5862575754447799],[0.5861214399337769]
JZZ,[-0.9816317794849116],[-0.9798977375030518]
JIX,[-0.3843864905324452],[-0.38383954763412476]
JIY,[0.15591575435007843],[0.15674495697021484]
JIZ,[-0.4687639291636485],[-0.46712735295295715]
JXI,[0.6157921028659785],[0.6153028607368469]
JYI,[-0.0655655579974792],[-0.06606313586235046]
JZI,[-0.3349603865251771],[-0.33315008878707886]
