,treino,previsto
gamma1,[0.6486196600598926],[0.6484834551811218]
gamma2,[0.3600039055970481],[0.359904408454895]
gamma3,[0.7436517163788576],[0.7435230612754822]
gamma4,[0.3870233101693551],[0.3871799111366272]
JIX,[0.5203229566195489],[0.5197069644927979]
JIY,[0.027633204606499318],[0.027345864102244377]
JIZ,[0.9942043682387769],[0.9929699897766113]
JXI,[0.07844212328817135],[0.07915104925632477]
JYI,[0.8711112121391873],[0.8701929450035095]
JZI,[-0.7433546640431199],[-0.7434070706367493]
JXX,[-0.012052371670506545],[-0.011556006968021393]
JXY,[-0.7209990500522725],[-0.72072434425354]
JXZ,[-0.974270856363531],[-0.9732069969177246]
JYX,[-0.8303830380614758],[-0.8300440907478333]
JYY,[-0.4467194556101548],[-0.4465024769306183]
JYZ,[-0.6123969250196721],[-0.6129571795463562]
JZX,[0.1360202390272387],[0.13583561778068542]
JZY,[0.058337161073580335],[0.05864965543150902]
JZZ,[-0.6104254479830256],[-0.6105404496192932]
