,treino,previsto
gamma1,[0.603190610968185],[0.6021627187728882]
gamma2,[0.3816059859191179],[0.38061055541038513]
gamma3,[0.28361821790671515],[0.28347742557525635]
gamma4,[0.674964847134956],[0.6739618182182312]
JXX,[0.30694506780235153],[0.30671992897987366]
JXY,[-0.6795408869623607],[-0.6784495711326599]
JXZ,[0.04133871927984911],[0.04091266915202141]
JYX,[-0.3444543767558137],[-0.3442152738571167]
JYY,[-0.5000066466271993],[-0.4986397325992584]
JYZ,[0.9056338182918233],[0.9041998982429504]
JZX,[0.9931139850789104],[0.9920799136161804]
JZY,[-0.9108872350991339],[-0.9087835550308228]
JZZ,[0.720322074572582],[0.7203049063682556]
JIX,[0.142805189379827],[0.1425914168357849]
JIY,[-0.14222189064977075],[-0.14086218178272247]
JIZ,[0.15618260226894076],[0.15543900430202484]
JXI,[-0.5878035357209965],[-0.5872973799705505]
JYI,[0.6266425027146401],[0.6255032420158386]
JZI,[0.647177745066891],[0.6462173461914062]
