,treino,previsto
gamma1,[0.24226755574639336],[0.24231718480587006]
gamma2,[0.3055582060124523],[0.30607807636260986]
gamma3,[0.2523120847554935],[0.2522146701812744]
gamma4,[0.41210709911609533],[0.4115256667137146]
JXX,[0.11579696496935821],[0.1152476817369461]
JXY,[-0.9168161896383005],[-0.916033923625946]
JXZ,[0.7764692864270932],[0.7764928936958313]
JYX,[0.630126152520613],[0.629042387008667]
JYY,[-0.2637592699233906],[-0.2642866373062134]
JYZ,[-0.8583209270734289],[-0.8579273223876953]
JZX,[-0.12423623395790906],[-0.12384374439716339]
JZY,[0.3453540669849615],[0.34506165981292725]
JZZ,[0.6439525830042963],[0.6434378027915955]
JIX,[-0.6109255041336379],[-0.6106334328651428]
JIY,[0.6121546029321616],[0.6119261384010315]
JIZ,[-0.25588029746786645],[-0.256660133600235]
JXI,[0.6840539845332714],[0.6847969889640808]
JYI,[0.5925904370985218],[0.5924941301345825]
JZI,[0.1486956182422896],[0.14956046640872955]
