,treino,previsto
gamma1,[0.9238491686434372],[0.9235766530036926]
gamma2,[0.7081149807839483],[0.7072626352310181]
gamma3,[0.04844033403057124],[0.04834228754043579]
gamma4,[0.8813673855462563],[0.881041944026947]
JXX,[0.3028424811158388],[0.30304160714149475]
JXY,[-0.3087103248748666],[-0.3093493580818176]
JXZ,[0.7791018795916058],[0.7784225940704346]
JYX,[-0.536517020027848],[-0.5362191200256348]
JYY,[0.9189701236733989],[0.9185305833816528]
JYZ,[-0.36109632289252636],[-0.3603805899620056]
JZX,[0.20228457717799309],[0.2011997103691101]
JZY,[0.8641752086877563],[0.864435076713562]
JZZ,[0.3705207367707548],[0.3703347444534302]
JIX,[0.9164187596345457],[0.9138941764831543]
JIY,[-0.7192628198472104],[-0.7181234955787659]
JIZ,[-0.9527677057223489],[-0.9526147246360779]
JXI,[0.997261307345829],[0.9967312812805176]
JYI,[-0.6314927085942939],[-0.6313270926475525]
JZI,[-0.75881587356935],[-0.7574272155761719]
