,treino,previsto
gamma1,[0.465937574267109],[0.45118868350982666]
gamma2,[0.4306967863428379],[0.4097890257835388]
gamma3,[0.005389255905331569],[0.0007646887097507715]
gamma4,[0.5624015709181892],[0.5603043437004089]
JIX,[-0.6008225872917998],[-0.585699737071991]
JIY,[0.23010520368993959],[0.2139691412448883]
JIZ,[-0.7857793521751026],[-0.815436601638794]
JXI,[0.8103557816972058],[0.7965887188911438]
JYI,[-0.6158465411883403],[-0.5862959027290344]
JZI,[-0.07755771611098128],[-0.06346654146909714]
JXX,[0.5424739695589225],[0.548429012298584]
JXY,[0.8158004931533465],[0.7988623380661011]
JXZ,[0.16443652246127072],[0.1525273472070694]
JYX,[0.3624441530787714],[0.3230953514575958]
JYY,[0.07276205494110943],[0.025564661249518394]
JYZ,[0.692585565702907],[0.6787461638450623]
JZX,[-0.5508338991250497],[-0.5425602793693542]
JZY,[0.36813535669462083],[0.34734025597572327]
JZZ,[0.2025907571809149],[0.20263265073299408]
