,treino,previsto
gamma1,[0.4494007558523254],[0.44931456446647644]
gamma2,[0.20865257233244294],[0.2088203728199005]
gamma3,[0.316903983245593],[0.31679946184158325]
gamma4,[0.9086358448961127],[0.9082114696502686]
JIX,[0.8112793523490414],[0.811102569103241]
JIY,[0.3725083140534051],[0.3717913329601288]
JIZ,[0.5330185127252884],[0.5336132645606995]
JXI,[0.8092324756265472],[0.8089963793754578]
JYI,[-0.4803451050220462],[-0.47996747493743896]
JZI,[0.2714517392119784],[0.27114585041999817]
JXX,[0.8098913893329576],[0.8096061944961548]
JXY,[0.7442607481394212],[0.7441644668579102]
JXZ,[0.14588133849844365],[0.14579840004444122]
JYX,[-0.6612438257488602],[-0.6610289216041565]
JYY,[-0.17695387591808664],[-0.17738372087478638]
JYZ,[0.9876760255546593],[0.9875927567481995]
JZX,[-0.7935044001776401],[-0.7935607433319092]
JZY,[-0.36172170230142053],[-0.3613538146018982]
JZZ,[0.9000782159070004],[0.8999834060668945]
