,treino,previsto
gamma1,[0.465937574267109],[0.42300060391426086]
gamma2,[0.4306967863428379],[0.35222887992858887]
gamma3,[0.005389255905331569],[-0.01001256424933672]
gamma4,[0.5624015709181892],[0.5393121838569641]
JIX,[-0.6008225872917998],[-0.48148205876350403]
JIY,[0.23010520368993959],[0.13256056606769562]
JIZ,[-0.7857793521751026],[-0.8756988048553467]
JXI,[0.8103557816972058],[0.7496702075004578]
JYI,[-0.6158465411883403],[-0.5366210341453552]
JZI,[-0.07755771611098128],[0.0029484336264431477]
JXX,[0.5424739695589225],[0.5656099319458008]
JXY,[0.8158004931533465],[0.7845898866653442]
JXZ,[0.16443652246127072],[0.09690737724304199]
JYX,[0.3624441530787714],[0.26923227310180664]
JYY,[0.07276205494110943],[-0.053797509521245956]
JYZ,[0.692585565702907],[0.6555304527282715]
JZX,[-0.5508338991250497],[-0.5615842938423157]
JZY,[0.36813535669462083],[0.3124414384365082]
JZZ,[0.2025907571809149],[0.203084334731102]
