,treino,previsto
gamma1,[0.46996047909566496],[0.4696379005908966]
gamma2,[0.07344097236025571],[0.07344401627779007]
gamma3,[0.5535311897079374],[0.5536971092224121]
gamma4,[0.37664963051624745],[0.3767753839492798]
JXX,[-0.2931088962646198],[-0.2927189767360687]
JXY,[-0.4241611986546143],[-0.42338302731513977]
JXZ,[0.7538488993092554],[0.750421404838562]
JYX,[0.933461896331194],[0.932828426361084]
JYY,[0.6077893468042093],[0.6072493195533752]
JYZ,[-0.1619387971769919],[-0.16094247996807098]
JZX,[0.7436744955183132],[0.744040846824646]
JZY,[-0.79078137856082],[-0.7909485101699829]
JZZ,[-0.020704221524552313],[-0.022189423441886902]
JIX,[0.16151432986791336],[0.16113588213920593]
JIY,[-0.5885520020378399],[-0.5893161296844482]
JIZ,[0.28393873546227],[0.28732970356941223]
JXI,[0.8929708779032515],[0.8888550996780396]
JYI,[-0.9175870687900451],[-0.9162496328353882]
JZI,[-0.10120076827109403],[-0.1021566092967987]
