,treino,previsto
gamma1,[0.22199627351205975],[0.2219991534948349]
gamma2,[0.8090248481419567],[0.8090159893035889]
gamma3,[0.44702127627294486],[0.44696924090385437]
gamma4,[0.7724015287710279],[0.7723066210746765]
JIX,[-0.8531466903953369],[-0.8526074886322021]
JIY,[0.1887238582724753],[0.18856312334537506]
JIZ,[0.9788939235548184],[0.9783568978309631]
JXI,[-0.31203169079243565],[-0.3115091025829315]
JYI,[0.08794858485146739],[0.08813782781362534]
JZI,[-0.25131913562220887],[-0.2518208622932434]
JXX,[0.47920496341231167],[0.47860902547836304]
JXY,[0.37092763164172804],[0.3709864914417267]
JXZ,[0.1974549908787],[0.19769079983234406]
JYX,[0.9521627573684557],[0.9521163702011108]
JYY,[0.40583116852207146],[0.40562769770622253]
JYZ,[-0.314340722076323],[-0.3141128122806549]
JZX,[-0.24010228897073405],[-0.23969024419784546]
JZY,[0.2672760341622098],[0.26714545488357544]
JZZ,[0.3840317846476238],[0.3834734261035919]
