,treino,previsto
gamma1,[0.15061642402352393],[0.15037217736244202]
gamma2,[0.6348606582851885],[0.6331015825271606]
gamma3,[0.8680453071432968],[0.8656868934631348]
gamma4,[0.5231812103833013],[0.521947979927063]
JIX,[-0.5240707458162173],[-0.5223640203475952]
JIY,[0.08845845059190371],[0.08854227513074875]
JIZ,[-0.2600896669038415],[-0.25936833024024963]
JXI,[0.20784007719238895],[0.20611752569675446]
JYI,[0.25144060821610803],[0.25007569789886475]
JZI,[-0.8689422815203738],[-0.8669329881668091]
JXX,[-0.9736640168902517],[-0.9705514907836914]
JXY,[0.67493816419292],[0.6731617450714111]
JXZ,[-0.4812919713439847],[-0.4789586365222931]
JYX,[-0.5313380779066073],[-0.5302029848098755]
JYY,[0.9912896710209256],[0.9888162612915039]
JYZ,[-0.05947298495510411],[-0.059811562299728394]
JZX,[0.6729229025487775],[0.6713570952415466]
JZY,[-0.0472935826013301],[-0.04721119999885559]
JZZ,[0.2781362810883239],[0.27807021141052246]
