,treino,previsto
gamma1,[0.4494007558523254],[0.4454703629016876]
gamma2,[0.20865257233244294],[0.20991668105125427]
gamma3,[0.316903983245593],[0.3110935688018799]
gamma4,[0.9086358448961127],[0.8957725167274475]
JXX,[0.8098913893329576],[0.7992927432060242]
JXY,[0.7442607481394212],[0.7349517345428467]
JXZ,[0.14588133849844365],[0.1411602795124054]
JYX,[-0.6612438257488602],[-0.6581258773803711]
JYY,[-0.17695387591808664],[-0.17597003281116486]
JYZ,[0.9876760255546593],[0.9737867712974548]
JZX,[-0.7935044001776401],[-0.7816433906555176]
JZY,[-0.36172170230142053],[-0.3607589304447174]
JZZ,[0.9000782159070004],[0.8994291424751282]
JIX,[0.8112793523490414],[0.797357439994812]
JIY,[0.3725083140534051],[0.36459389328956604]
JIZ,[0.5330185127252884],[0.5373915433883667]
JXI,[0.8092324756265472],[0.8090203404426575]
JYI,[-0.4803451050220462],[-0.48134398460388184]
JZI,[0.2714517392119784],[0.2729746401309967]
