,treino,previsto
gamma1,[0.5739411879281008],[0.5737969279289246]
gamma2,[0.013114189588902203],[0.013154622167348862]
gamma3,[0.21672980046384815],[0.21672767400741577]
gamma4,[0.2794823660111103],[0.27960872650146484]
JXX,[-0.9419895434327705],[-0.9417511224746704]
JXY,[-0.0687546912437893],[-0.0683671236038208]
JXZ,[0.8867134339966274],[0.8868686556816101]
JYX,[0.2979491062738484],[0.29747238755226135]
JYY,[0.8018009835012454],[0.8015566468238831]
JYZ,[-0.7735880706937113],[-0.7735320329666138]
JZX,[-0.06186190443567252],[-0.0618022084236145]
JZY,[-0.5068543347603394],[-0.5065544247627258]
JZZ,[0.08752171847186085],[0.08758936077356339]
JIX,[0.24580338977940386],[0.24647796154022217]
JIY,[0.4835739785214588],[0.4840683043003082]
JIZ,[0.5903871311313933],[0.5902872681617737]
JXI,[0.8849005675541006],[0.8846330046653748]
JYI,[0.4797971494798614],[0.48025694489479065]
JZI,[0.844649993330834],[0.8445723652839661]
