,treino,previsto
gamma1,[0.22329304317795007],[0.22310607135295868]
gamma2,[0.6127976930466994],[0.6122607588768005]
gamma3,[0.5280491597094294],[0.5277382731437683]
gamma4,[0.14082943228357703],[0.14082302153110504]
JXX,[0.2160727927839059],[0.21581032872200012]
JXY,[-0.6598174185959966],[-0.6590788960456848]
JXZ,[-0.31086587417068134],[-0.3103269040584564]
JYX,[-0.4660733683391636],[-0.4657009243965149]
JYY,[-0.34104270306109696],[-0.34063464403152466]
JYZ,[0.4531936542370709],[0.4526843726634979]
JZX,[-0.05389867737286291],[-0.054107677191495895]
JZY,[0.9255837762933885],[0.925239622592926]
JZZ,[0.16568282843738324],[0.16581124067306519]
JIX,[0.2789473894406407],[0.2788449823856354]
JIY,[-0.14195803173618882],[-0.14178745448589325]
JIZ,[0.44859764131257807],[0.44817933440208435]
JXI,[-0.8675370608806985],[-0.8666442036628723]
JYI,[0.39572582339265283],[0.39519158005714417]
JZI,[-0.25013652378796336],[-0.250409334897995]
