,treino,previsto
gamma1,[0.4335270462955384],[0.43323662877082825]
gamma2,[0.8554088477491049],[0.85471510887146]
gamma3,[0.9372801278909322],[0.936910092830658]
gamma4,[0.5687076940748169],[0.568341851234436]
JXX,[0.03579855711022262],[0.035856157541275024]
JXY,[-0.5955356590317753],[-0.5949704647064209]
JXZ,[-0.7792109396740667],[-0.778014600276947]
JYX,[-0.4897951571405561],[-0.48946723341941833]
JYY,[0.559631598803906],[0.5591561794281006]
JYZ,[-0.9491812971888518],[-0.9486761093139648]
JZX,[-0.2956259316551795],[-0.2953513264656067]
JZY,[-0.15528266879590258],[-0.1553409993648529]
JZZ,[0.10612110780233319],[0.10589739680290222]
JIX,[-0.4403690528540243],[-0.4403092563152313]
JIY,[0.0042808872494692896],[0.004339716862887144]
JIZ,[0.12829563294553736],[0.12801112234592438]
JXI,[-0.07807628366854513],[-0.07710171490907669]
JYI,[0.1734731208329543],[0.17318479716777802]
JZI,[-0.02553243332706523],[-0.02530224807560444]
