,treino,previsto
gamma1,[0.5765919646489391],[0.47708839178085327]
gamma2,[0.9810562099841368],[0.8196255564689636]
gamma3,[0.48333826247680256],[0.32694700360298157]
gamma4,[0.31783677819012823],[0.22593829035758972]
JIX,[-0.25881137975062707],[-0.4665815234184265]
JIY,[0.8152502726521875],[0.9382803440093994]
JIZ,[-0.2079467635711556],[-0.4940820634365082]
JXI,[-0.587893141865695],[-0.590337336063385]
JYI,[0.6355952820309936],[0.8495951890945435]
JZI,[0.5175681866126696],[0.8948876261711121]
JXX,[0.3965657038489854],[0.006053830496966839]
JXY,[-0.95637294402159],[-0.7446556687355042]
JXZ,[-0.18553914661270632],[-0.34152957797050476]
JYX,[-0.3709913181225113],[-0.4050103425979614]
JYY,[-0.4898356945172957],[-0.5437283515930176]
JYZ,[-0.3218953854275173],[-0.3531716465950012]
JZX,[-0.4481023679423799],[-0.6781232357025146]
JZY,[0.00863258254418886],[0.20203498005867004]
JZZ,[-0.9774703257667732],[-1.3541302680969238]
