,treino,previsto
gamma1,[0.6084021478742864],[0.6083219647407532]
gamma2,[0.014432392962091867],[0.01441467646509409]
gamma3,[0.2758368539391567],[0.2759091556072235]
gamma4,[0.14671032194011457],[0.1467071920633316]
JIX,[-0.48198301656905285],[-0.48161160945892334]
JIY,[0.37051598592907387],[0.3706904649734497]
JIZ,[0.36816383603222147],[0.36776524782180786]
JXI,[0.6986723227798604],[0.698717474937439]
JYI,[-0.6285516522525292],[-0.6279321312904358]
JZI,[-0.5388827820690638],[-0.5389279127120972]
JXX,[-0.7056801636631644],[-0.7053347229957581]
JXY,[-0.5496741288757747],[-0.549752950668335]
JXZ,[0.4680472044255459],[0.4680226147174835]
JYX,[-0.7395739544804862],[-0.7393541932106018]
JYY,[0.06262950369403653],[0.06226387247443199]
JYZ,[-0.5721849390165186],[-0.5721979737281799]
JZX,[-0.41068649247327493],[-0.4106587767601013]
JZY,[-0.13683934321557478],[-0.13695494830608368]
JZZ,[0.6753130210065963],[0.675058126449585]
