,treino,previsto
gamma1,[0.7698919366101026],[0.736475944519043]
gamma2,[0.36651497477003436],[0.3488149344921112]
gamma3,[0.4716822638085333],[0.45456260442733765]
gamma4,[0.3260282668383443],[0.31340715289115906]
JXX,[0.1623042650091293],[-0.5464646220207214]
JXY,[-0.6104910089317266],[-0.5561660528182983]
JXZ,[0.9305022141222223],[-0.40505707263946533]
JYX,[0.8479528033535886],[0.3797065317630768]
JYY,[-0.06572264360605207],[-0.5474026799201965]
JYZ,[0.3269412890601211],[0.9144235849380493]
JZX,[-0.5709540605240639],[-0.8004416227340698]
JZY,[-0.5566075009475187],[-0.6012120842933655]
JZZ,[-0.4229551332374877],[-0.7972415089607239]
JIX,,[0.16333608329296112]
JIY,,[-0.5919081568717957]
JIZ,,[0.878181517124176]
JXI,,[0.8215277194976807]
JYI,,[-0.060823019593954086]
JZI,,[0.3163723349571228]
