,treino,previsto
gamma1,[0.7680181487450805],[0.7672837972640991]
gamma2,[0.20386952877685705],[0.20393554866313934]
gamma3,[0.17846076295399127],[0.17837879061698914]
gamma4,[0.18859491417448548],[0.18854524195194244]
JIX,[-0.7086614897917394],[-0.7082176208496094]
JIY,[-0.0901459909719573],[-0.09019535034894943]
JIZ,[0.5415676113180443],[0.5417914390563965]
JXI,[0.4110264538680559],[0.4104694724082947]
JYI,[0.4639179460665115],[0.4637385606765747]
JZI,[-0.1329711302091925],[-0.13283932209014893]
JXX,[0.6000409142668555],[0.5995950698852539]
JXY,[0.0658028292851427],[0.0656127855181694]
JXZ,[-0.8396925816429961],[-0.8393733501434326]
JYX,[-0.08810823763286568],[-0.08813930302858353]
JYY,[-0.9042249670801166],[-0.9039102792739868]
JYZ,[0.865924800150101],[0.8657117486000061]
JZX,[0.8941560120058878],[0.893776535987854]
JZY,[-0.3292984481199799],[-0.3289603292942047]
JZZ,[-0.38118814171993165],[-0.3812674283981323]
