,treino,previsto
gamma1,[0.08532344272640013],[0.028950756415724754]
gamma2,[0.325643023919054],[0.2422543615102768]
gamma3,[0.34936194697036915],[0.2997944951057434]
gamma4,[0.4912179714973479],[0.5405060052871704]
JIX,[-0.7105588947326631],[-0.614645779132843]
JIY,[-0.02020534897708659],[0.19395476579666138]
JIZ,[0.010200296225074235],[0.6417379379272461]
JXI,[0.9376978550041575],[0.3952721357345581]
JYI,[0.6239745196640374],[0.6501320004463196]
JZI,[0.5803349788037444],[0.7886168360710144]
JXX,[0.3600894847607672],[0.01805112138390541]
JXY,[-0.6868256663820986],[-0.7960564494132996]
JXZ,[0.826249436041292],[0.2898581624031067]
JYX,[-0.13303381992039798],[-0.0216049924492836]
JYY,[0.1655117547434255],[0.05207374319434166]
JYZ,[-0.8010491699310545],[-0.6091108918190002]
JZX,[-0.38565199732202915],[-0.11237070709466934]
JZY,[0.683555426225978],[0.6423498392105103]
JZZ,[-0.7514492797589896],[-0.6312674283981323]
