,treino,previsto
gamma1,[0.4438774447470737],[0.44358134269714355]
gamma2,[0.9596160635365508],[0.9590467214584351]
gamma3,[0.9712559648074823],[0.970583975315094]
gamma4,[0.8383626047485429],[0.8374853730201721]
JIX,[0.36400912117595574],[0.36356037855148315]
JIY,[-0.8167947838408722],[-0.8159821033477783]
JIZ,[0.2356326977228047],[0.23585747182369232]
JXI,[0.6838398091019124],[0.6830699443817139]
JYI,[0.6691005771521796],[0.6685752272605896]
JZI,[0.030035451582698824],[0.02983507700264454]
JXX,[0.26207593059135315],[0.261885404586792]
JXY,[-0.2615403318741629],[-0.26115208864212036]
JXZ,[0.05603724403844934],[0.055629268288612366]
JYX,[-0.7842866333945362],[-0.7835755944252014]
JYY,[0.365899867666593],[0.36558300256729126]
JYZ,[0.20133672349955978],[0.20086148381233215]
JZX,[-0.43615095428719],[-0.43589460849761963]
JZY,[-0.24285431246360178],[-0.24250280857086182]
JZZ,[0.4722630742673428],[0.47201183438301086]
