,treino,previsto
gamma1,[0.597688556395288],[0.5798299908638]
gamma2,[0.5421165774770644],[0.5470581650733948]
gamma3,[0.5157541356479434],[0.5200897455215454]
gamma4,[0.9307106913239862],[0.9500406980514526]
JIX,[0.8272859451097823],[0.832181453704834]
JIY,[-0.7250439608255377],[-0.8006437420845032]
JIZ,[0.11214027252682701],[0.12828542292118073]
JXI,[-0.033955024334235695],[-0.028835337609052658]
JYI,[0.9179608298470616],[0.9170229434967041]
JZI,[-0.23922049672899326],[-0.25266164541244507]
JXX,[-0.10699918374312611],[-0.12582437694072723]
JXY,[0.1547744383110674],[0.14598895609378815]
JXZ,[-0.23580587094563144],[-0.22277460992336273]
JYX,[0.8238095190865289],[0.8389688730239868]
JYY,[0.7571137578606488],[0.7455213665962219]
JYZ,[0.44747802913247137],[0.4381605088710785]
JZX,[-0.8879859075596246],[-0.8966481685638428]
JZY,[0.9795089930244083],[0.8895664215087891]
JZZ,[0.09779775817461123],[0.1589948832988739]
