,treino,previsto
gamma1,[0.5139289405222758],[0.44457685947418213]
gamma2,[0.2979079699160261],[0.39193102717399597]
gamma3,[0.5798623379994603],[0.4063686430454254]
gamma4,[0.9610460637489058],[0.7155394554138184]
JIX,[0.011880827540495353],[-0.2718629539012909]
JIY,[-0.09343057367074792],[0.3352981507778168]
JIZ,[0.11594165163533754],[0.5117823481559753]
JXI,[-0.23155824126417013],[-0.48174741864204407]
JYI,[0.6690422746144482],[0.4879201650619507]
JZI,[-0.6811824865810532],[-0.049516480416059494]
JXX,[-0.0993246484870236],[-0.09803163260221481]
JXY,[0.5258626616390383],[0.8511080145835876]
JXZ,[0.21218691768397302],[0.10292501002550125]
JYX,[0.8117454546265361],[0.28217801451683044]
JYY,[-0.4226432633318953],[-0.43398305773735046]
JYZ,[-0.2842197832227855],[-0.21455630660057068]
JZX,[-0.3905193107940479],[-0.33703112602233887]
JZY,[-0.7355236768235658],[-0.25660431385040283]
JZZ,[-0.8493298111601335],[-0.3145822584629059]
