,treino,previsto
gamma1,[0.4494007558523254],[0.44706037640571594]
gamma2,[0.20865257233244294],[0.2122480571269989]
gamma3,[0.316903983245593],[0.3119809627532959]
gamma4,[0.9086358448961127],[0.8960915207862854]
JXX,[0.8098913893329576],[0.8021522760391235]
JXY,[0.7442607481394212],[0.736782431602478]
JXZ,[0.14588133849844365],[0.1390446424484253]
JYX,[-0.6612438257488602],[-0.6556960344314575]
JYY,[-0.17695387591808664],[-0.17760629951953888]
JYZ,[0.9876760255546593],[0.9777871966362]
JZX,[-0.7935044001776401],[-0.7839914560317993]
JZY,[-0.36172170230142053],[-0.3564407527446747]
JZZ,[0.9000782159070004],[0.8988402485847473]
JIX,[0.8112793523490414],[0.7988816499710083]
JIY,[0.3725083140534051],[0.36283260583877563]
JIZ,[0.5330185127252884],[0.5392408967018127]
JXI,[0.8092324756265472],[0.8102667927742004]
JYI,[-0.4803451050220462],[-0.47780853509902954]
JZI,[0.2714517392119784],[0.2670646011829376]
