,treino,previsto
gamma1,[0.4494007558523254],[0.4314744770526886]
gamma2,[0.20865257233244294],[0.18340986967086792]
gamma3,[0.316903983245593],[0.3007422685623169]
gamma4,[0.9086358448961127],[0.8337289690971375]
JIX,[0.8112793523490414],[0.6852778792381287]
JIY,[0.3725083140534051],[0.3385623097419739]
JIZ,[0.5330185127252884],[0.5925801992416382]
JXI,[0.8092324756265472],[0.7496482729911804]
JYI,[-0.4803451050220462],[-0.47191736102104187]
JZI,[0.2714517392119784],[0.17188304662704468]
JXX,[0.8098913893329576],[0.8534744381904602]
JXY,[0.7442607481394212],[0.7221487760543823]
JXZ,[0.14588133849844365],[0.12377587705850601]
JYX,[-0.6612438257488602],[-0.656295895576477]
JYY,[-0.17695387591808664],[-0.19765795767307281]
JYZ,[0.9876760255546593],[0.9808473587036133]
JZX,[-0.7935044001776401],[-0.8303728103637695]
JZY,[-0.36172170230142053],[-0.2705645263195038]
JZZ,[0.9000782159070004],[0.8232038617134094]
