,treino,previsto
gamma1,[0.22199627351205975],[0.2542038857936859]
gamma2,[0.8090248481419567],[0.7354128956794739]
gamma3,[0.44702127627294486],[0.3704666495323181]
gamma4,[0.7724015287710279],[0.7194890975952148]
JIX,[-0.8531466903953369],[-0.7997161746025085]
JIY,[0.1887238582724753],[0.2689865827560425]
JIZ,[0.9788939235548184],[1.2357847690582275]
JXI,[-0.31203169079243565],[-0.5910394787788391]
JYI,[0.08794858485146739],[-0.008063001558184624]
JZI,[-0.25131913562220887],[-0.24687233567237854]
JXX,[0.47920496341231167],[0.25380173325538635]
JXY,[0.37092763164172804],[0.14265494048595428]
JXZ,[0.1974549908787],[-0.08120706677436829]
JYX,[0.9521627573684557],[0.9994693994522095]
JYY,[0.40583116852207146],[0.007963843643665314]
JYZ,[-0.314340722076323],[-0.3276609182357788]
JZX,[-0.24010228897073405],[-0.07314766943454742]
JZY,[0.2672760341622098],[0.270286500453949]
JZZ,[0.3840317846476238],[0.38733017444610596]
