,treino,previsto
gamma1,[0.5277693445209781],[0.5270556807518005]
gamma2,[0.9678965934609308],[0.9658944010734558]
gamma3,[0.9345193264078987],[0.9334176778793335]
gamma4,[0.09292144624864485],[0.09345386177301407]
JIX,[0.7765361529049761],[0.7752245664596558]
JIY,[-0.20001120805797412],[-0.20013472437858582]
JIZ,[0.17724036554846423],[0.17739954590797424]
JXI,[0.7195733470855228],[0.7196866273880005]
JYI,[-0.5429215932707987],[-0.5416022539138794]
JZI,[0.03143456804703959],[0.030178455635905266]
JXX,[0.16746097114721215],[0.16765660047531128]
JXY,[0.8943990439534582],[0.8928209543228149]
JXZ,[-0.9356372202874645],[-0.934566855430603]
JYX,[-0.8621126594669188],[-0.8597210049629211]
JYY,[-0.35983168136833243],[-0.3589949607849121]
JYZ,[0.6501840361127005],[0.6485857963562012]
JZX,[0.6862991754840158],[0.6854526400566101]
JZY,[-0.729217640330404],[-0.7291439771652222]
JZZ,[0.8390800400871314],[0.8381979465484619]
