,treino,previsto
gamma1,[0.46996047909566496],[0.47010916471481323]
gamma2,[0.07344097236025571],[0.07353024184703827]
gamma3,[0.5535311897079374],[0.5535109639167786]
gamma4,[0.37664963051624745],[0.37684085965156555]
JXX,[-0.2931088962646198],[-0.2898976504802704]
JXY,[-0.4241611986546143],[-0.4220743775367737]
JXZ,[0.7538488993092554],[0.7425488233566284]
JYX,[0.933461896331194],[0.9288225173950195]
JYY,[0.6077893468042093],[0.6059305667877197]
JYZ,[-0.1619387971769919],[-0.1607665866613388]
JZX,[0.7436744955183132],[0.7448276281356812]
JZY,[-0.79078137856082],[-0.786653459072113]
JZZ,[-0.020704221524552313],[-0.026687748730182648]
JIX,[0.16151432986791336],[0.15967804193496704]
JIY,[-0.5885520020378399],[-0.587976336479187]
JIZ,[0.28393873546227],[0.2934013307094574]
JXI,[0.8929708779032515],[0.8803188800811768]
JYI,[-0.9175870687900451],[-0.9160619378089905]
JZI,[-0.10120076827109403],[-0.10591418296098709]
