,treino,previsto
gamma1,[0.3642906472729208],[0.3639514148235321]
gamma2,[0.9552362077987966],[0.9544460773468018]
gamma3,[0.01127596271534248],[0.011193245649337769]
gamma4,[0.7216819040125406],[0.7213693857192993]
JXX,[0.13348005804138263],[0.13324938714504242]
JXY,[0.4947781939171796],[0.494340181350708]
JXZ,[0.5097966322719836],[0.5091642737388611]
JYX,[0.8583989113564305],[0.8575021028518677]
JYY,[-0.45177555601451247],[-0.4512050449848175]
JYZ,[-0.2667563735632268],[-0.2667789161205292]
JZX,[0.434689013949763],[0.43459630012512207]
JZY,[0.1705933202916765],[0.17026755213737488]
JZZ,[0.5007357462750803],[0.5013784170150757]
JIX,[0.09738921128764444],[0.09774576872587204]
JIY,[0.5010819007713414],[0.5007809400558472]
JIZ,[0.49461345881920815],[0.49440431594848633]
JXI,[0.7300902479000198],[0.7293959856033325]
JYI,[-0.42818641019276615],[-0.4278445243835449]
JZI,[0.9311449267290317],[0.9304782748222351]
