,treino,previsto
gamma1,[0.4212483616141941],[0.4210822880268097]
gamma2,[0.512633924392356],[0.5123295783996582]
gamma3,[0.7342090787834955],[0.733929455280304]
gamma4,[0.3589963597861997],[0.3590256869792938]
JIX,[0.8497305032518905],[0.8491390347480774]
JIY,[0.8972115559863543],[0.8970795273780823]
JIZ,[0.7848666880971586],[0.7846778631210327]
JXI,[-0.8328986463386328],[-0.8324195742607117]
JYI,[0.18405445377147056],[0.1839989274740219]
JZI,[-0.15250518353007725],[-0.15233975648880005]
JXX,[0.06017602023601287],[0.06057777628302574]
JXY,[-0.7393941175050389],[-0.7393094897270203]
JXZ,[-0.6160056849214146],[-0.6158578991889954]
JYX,[-0.11085285225397401],[-0.11100003123283386]
JYY,[-0.5579216536855618],[-0.5580180883407593]
JYZ,[-0.08993408230456712],[-0.08968444913625717]
JZX,[-0.950466065020863],[-0.9503383636474609]
JZY,[-0.8284518274474977],[-0.8285886645317078]
JZZ,[0.42001640048982014],[0.41981440782546997]
