,treino,previsto
gamma1,[0.77529863915214],[0.7751710414886475]
gamma2,[0.34274672680843743],[0.34282559156417847]
gamma3,[0.5901025879832493],[0.5902391672134399]
gamma4,[0.1603307626513215],[0.16041474044322968]
JXX,[-0.28845257802171864],[-0.28860101103782654]
JXY,[0.016102540300439783],[0.01555485837161541]
JXZ,[-0.676948428038167],[-0.6770917177200317]
JYX,[0.922305841157107],[0.9221100807189941]
JYY,[0.9705653285538425],[0.9704474210739136]
JYZ,[-0.6566170474147057],[-0.6564831137657166]
JZX,[-0.7544846679233637],[-0.7547842860221863]
JZY,[-0.05489607943462049],[-0.05491280183196068]
JZZ,[0.03745363680889113],[0.03759641945362091]
JIX,[0.8559831317553486],[0.8560991883277893]
JIY,[-0.6539462199039121],[-0.6537637710571289]
JIZ,[0.9412578465756445],[0.9411594271659851]
JXI,[-0.5237824485830533],[-0.5232676863670349]
JYI,[-0.07049588397328099],[-0.07024124264717102]
JZI,[0.7955231915539118],[0.7957065105438232]
