,treino,previsto
gamma1,[0.4212483616141941],[0.42099934816360474]
gamma2,[0.512633924392356],[0.5122978091239929]
gamma3,[0.7342090787834955],[0.733645498752594]
gamma4,[0.3589963597861997],[0.3590579330921173]
JXX,[0.06017602023601287],[0.06062867119908333]
JXY,[-0.7393941175050389],[-0.7388306260108948]
JXZ,[-0.6160056849214146],[-0.6156004071235657]
JYX,[-0.11085285225397401],[-0.11093515157699585]
JYY,[-0.5579216536855618],[-0.5580692887306213]
JYZ,[-0.08993408230456712],[-0.08975633233785629]
JZX,[-0.950466065020863],[-0.9501416087150574]
JZY,[-0.8284518274474977],[-0.8284018039703369]
JZZ,[0.42001640048982014],[0.41971099376678467]
JIX,[0.8497305032518905],[0.8490263223648071]
JIY,[0.8972115559863543],[0.8969758749008179]
JIZ,[0.7848666880971586],[0.7846617102622986]
JXI,[-0.8328986463386328],[-0.8320371508598328]
JYI,[0.18405445377147056],[0.18385115265846252]
JZI,[-0.15250518353007725],[-0.15270663797855377]
