,treino,previsto
gamma1,[0.4000793027167511],[0.3981234133243561]
gamma2,[0.2487457597737761],[0.2477971464395523]
gamma3,[0.13798799437073161],[0.1377691924571991]
gamma4,[0.4232457334469961],[0.42234674096107483]
JXX,[-0.9103850311286859],[-0.9070906043052673]
JXY,[0.4718687724460289],[0.4703313112258911]
JXZ,[-0.6913005045828078],[-0.6895373463630676]
JYX,[0.4674897796719699],[0.4658418297767639]
JYY,[0.26088743725565666],[0.26035356521606445]
JYZ,[0.008558276581305035],[0.00928803626447916]
JZX,[0.7115964277308915],[0.7128259539604187]
JZY,[0.20511445829206787],[0.2025664895772934]
JZZ,[0.14671333687288302],[0.1465287059545517]
JIX,[-0.8662320473144967],[-0.8647494316101074]
JIY,[-0.17351436714348134],[-0.17184868454933167]
JIZ,[-0.7789905321077226],[-0.7779633402824402]
JXI,[0.504222922837068],[0.5038503408432007]
JYI,[0.0225702197513038],[0.022611334919929504]
JZI,[-0.9006520110389387],[-0.8999008536338806]
