,treino,previsto
gamma1,[0.7215400323407826],[0.7213494777679443]
gamma2,[0.22876222127045265],[0.22855813801288605]
gamma3,[0.9452706955539223],[0.944984495639801]
gamma4,[0.9014274576114836],[0.9011680483818054]
JIX,[-0.7312715117751976],[-0.7314102649688721]
JIY,[0.6948674738744653],[0.6947535872459412]
JIZ,[0.5275492379532281],[0.5273452997207642]
JXI,[-0.4898619485211566],[-0.4895757734775543]
JYI,[-0.009129825816118098],[-0.00912048015743494]
JZI,[-0.10101787042252375],[-0.10077117383480072]
JXX,[0.3031859454455259],[0.30303382873535156]
JXY,[0.5774467022710263],[0.5771632790565491]
JXZ,[-0.8122808264515302],[-0.8116534352302551]
JYX,[-0.9433050469559874],[-0.9427699446678162]
JYY,[0.6715302078397394],[0.671017050743103]
JYZ,[-0.13446586418989326],[-0.13451048731803894]
JZX,[0.524560164915884],[0.5244830250740051]
JZY,[-0.9957878932977786],[-0.9955469965934753]
JZZ,[-0.10922561189039715],[-0.1090036928653717]
