,treino,previsto
gamma1,[0.5277693445209781],[0.5148418545722961]
gamma2,[0.9678965934609308],[0.9445891976356506]
gamma3,[0.9345193264078987],[0.9196280837059021]
gamma4,[0.09292144624864485],[0.09336458891630173]
JXX,[0.16746097114721215],[0.16951608657836914]
JXY,[0.8943990439534582],[0.8684458136558533]
JXZ,[-0.9356372202874645],[-0.9074392914772034]
JYX,[-0.8621126594669188],[-0.8392083644866943]
JYY,[-0.35983168136833243],[-0.3513210415840149]
JYZ,[0.6501840361127005],[0.6223932504653931]
JZX,[0.6862991754840158],[0.6824539303779602]
JZY,[-0.729217640330404],[-0.7067511677742004]
JZZ,[0.8390800400871314],[0.8197941780090332]
JIX,[0.7765361529049761],[0.7656596302986145]
JIY,[-0.20001120805797412],[-0.18325629830360413]
JIZ,[0.17724036554846423],[0.15545114874839783]
JXI,[0.7195733470855228],[0.7188916802406311]
JYI,[-0.5429215932707987],[-0.5356171131134033]
JZI,[0.03143456804703959],[0.013076934032142162]
