,treino,previsto
gamma1,[0.32815001334865257],[0.3280438482761383]
gamma2,[0.2737581923538134],[0.27381259202957153]
gamma3,[0.6737605112059536],[0.6735879778862]
gamma4,[0.9727359863624989],[0.9724149107933044]
JXX,[-0.849123527714404],[-0.8487633466720581]
JXY,[-0.5949888037030053],[-0.594825029373169]
JXZ,[-0.8521523054463589],[-0.8518191576004028]
JYX,[0.25641529719452016],[0.25619372725486755]
JYY,[0.6850666514970689],[0.6848430037498474]
JYZ,[0.2223887601504444],[0.22244317829608917]
JZX,[-0.555055593525728],[-0.5549849271774292]
JZY,[0.6900198748973474],[0.6898639798164368]
JZZ,[0.7430289704795401],[0.7428258061408997]
JIX,[-0.10972154968635439],[-0.10964150726795197]
JIY,[-0.4118230353222292],[-0.4115847647190094]
JIZ,[0.8188577481051011],[0.8183653354644775]
JXI,[-0.031387304368323043],[-0.03134068474173546]
JYI,[-0.8259080739809848],[-0.8255648016929626]
JZI,[0.4999159288187607],[0.49979367852211]
