,treino,previsto
gamma1,[0.9948195629497427],[0.99168461561203]
gamma2,[0.9493954730932436],[0.9463185667991638]
gamma3,[0.5441770474293208],[0.5446993112564087]
gamma4,[0.4448541887258536],[0.4451260566711426]
JXX,[0.3394608028804418],[0.33618777990341187]
JXY,[-0.3837270848217116],[-0.38207629323005676]
JXZ,[0.21188833135692486],[0.2129157930612564]
JYX,[0.21360346728167579],[0.21201269328594208]
JYY,[0.16240803422400618],[0.15935273468494415]
JYZ,[-0.6832342594903889],[-0.6822975277900696]
JZX,[-0.13866071941746272],[-0.13790179789066315]
JZY,[-0.21293635958925727],[-0.21258781850337982]
JZZ,[0.4460241624749317],[0.44623008370399475]
JIX,[0.9120685437784988],[0.9114264249801636]
JIY,[0.8956549741186988],[0.8953247666358948]
JIZ,[-0.8868972645463826],[-0.885138213634491]
JXI,[-0.8302560096821567],[-0.8273869752883911]
JYI,[0.6709977562588991],[0.6697809100151062]
JZI,[0.4719399781370466],[0.4722272455692291]
