,treino,previsto
gamma1,[0.7215400323407826],[0.7213411927223206]
gamma2,[0.22876222127045265],[0.22910743951797485]
gamma3,[0.9452706955539223],[0.943529486656189]
gamma4,[0.9014274576114836],[0.90030437707901]
JXX,[0.3031859454455259],[0.3025357127189636]
JXY,[0.5774467022710263],[0.5777238011360168]
JXZ,[-0.8122808264515302],[-0.811229944229126]
JYX,[-0.9433050469559874],[-0.9430405497550964]
JYY,[0.6715302078397394],[0.6705655455589294]
JYZ,[-0.13446586418989326],[-0.13439369201660156]
JZX,[0.524560164915884],[0.523664116859436]
JZY,[-0.9957878932977786],[-0.9943252801895142]
JZZ,[-0.10922561189039715],[-0.10895630717277527]
JIX,[-0.7312715117751976],[-0.7299907803535461]
JIY,[0.6948674738744653],[0.694800853729248]
JIZ,[0.5275492379532281],[0.5282152891159058]
JXI,[-0.4898619485211566],[-0.48941609263420105]
JYI,[-0.009129825816118098],[-0.009317091666162014]
JZI,[-0.10101787042252375],[-0.10037678480148315]
