,treino,previsto
gamma1,[0.951939128259082],[0.9487504959106445]
gamma2,[0.8467770172755084],[0.8439755439758301]
gamma3,[0.37265643819973215],[0.3714004158973694]
gamma4,[0.8090952493694098],[0.8049948811531067]
JXX,[-0.0974703196240907],[-0.09657388180494308]
JXY,[0.7767386580946491],[0.7732223868370056]
JXZ,[0.635838140646408],[0.633705198764801]
JYX,[-0.4705454932396085],[-0.46812883019447327]
JYY,[-0.4543397669530467],[-0.4518991708755493]
JYZ,[-0.8514402725273611],[-0.8484103083610535]
JZX,[0.4630963972794697],[0.460868239402771]
JZY,[-0.9179128262695495],[-0.9148092269897461]
JZZ,[0.3581159954508317],[0.3553890883922577]
JIX,[-0.5926591051578969],[-0.5905832052230835]
JIY,[-0.814613156303337],[-0.8103629946708679]
JIZ,[0.3189600046665215],[0.320054292678833]
JXI,[0.17225884362757293],[0.17201879620552063]
JYI,[0.26881842145966495],[0.2686591148376465]
JZI,[-0.29030610911584054],[-0.2891181409358978]
