,treino,previsto
gamma1,[0.5628688113018914],[0.5627444982528687]
gamma2,[0.1447411064167936],[0.14483466744422913]
gamma3,[0.6212680126015702],[0.6211347579956055]
gamma4,[0.9354403775856178],[0.9348742961883545]
JXX,[-0.2505554106105863],[-0.2513680160045624]
JXY,[0.1001806372651497],[0.10049080848693848]
JXZ,[0.6830199055618982],[0.6833828091621399]
JYX,[0.9856124726433224],[0.9848089814186096]
JYY,[0.8570814910534756],[0.8568862676620483]
JYZ,[0.8766170981231314],[0.8768979907035828]
JZX,[-0.891220563811497],[-0.8911923766136169]
JZY,[-0.5173986975921827],[-0.5174401998519897]
JZZ,[0.8920340765929551],[0.8915861248970032]
JIX,[-0.45701777348010886],[-0.45617520809173584]
JIY,[0.08381318894888312],[0.08353031426668167]
JIZ,[0.41626068745402045],[0.4155828654766083]
JXI,[0.917191422295486],[0.9174321889877319]
JYI,[-0.2618426626154975],[-0.26118960976600647]
JZI,[0.06558319034107951],[0.06536651402711868]
