,treino,previsto
gamma1,[0.9238491686434372],[0.8028974533081055]
gamma2,[0.7081149807839483],[0.5764902830123901]
gamma3,[0.04844033403057124],[0.03826843202114105]
gamma4,[0.8813673855462563],[0.8406029939651489]
JIX,[0.9164187596345457],[0.42490261793136597]
JIY,[-0.7192628198472104],[-0.2092025876045227]
JIZ,[-0.9527677057223489],[-0.8147510886192322]
JXI,[0.997261307345829],[0.8905050754547119]
JYI,[-0.6314927085942939],[-0.5474048256874084]
JZI,[-0.75881587356935],[-0.5011611580848694]
JXX,[0.3028424811158388],[0.1325371414422989]
JXY,[-0.3087103248748666],[-0.47909271717071533]
JXZ,[0.7791018795916058],[0.6780457496643066]
JYX,[-0.536517020027848],[-0.4272778630256653]
JYY,[0.9189701236733989],[0.7621045112609863]
JYZ,[-0.36109632289252636],[-0.22568048536777496]
JZX,[0.20228457717799309],[0.09345036000013351]
JZY,[0.8641752086877563],[1.1809072494506836]
JZZ,[0.3705207367707548],[0.33127325773239136]
