,treino,previsto
gamma1,[0.32611987261685993],[0.32596394419670105]
gamma2,[0.07355343057826824],[0.07371645420789719]
gamma3,[0.8415228969062091],[0.8410853147506714]
gamma4,[0.6172199559140832],[0.6166682243347168]
JXX,[-0.7666989331142724],[-0.7663189172744751]
JXY,[-0.9823887482258662],[-0.9821412563323975]
JXZ,[-0.6866193298332723],[-0.686219334602356]
JYX,[0.02742641700535131],[0.02727353759109974]
JYY,[0.9789858207551021],[0.9781257510185242]
JYZ,[0.38702052286287625],[0.3865276575088501]
JZX,[-0.24314685775343814],[-0.24293117225170135]
JZY,[-0.18990452936148783],[-0.1896921843290329]
JZZ,[0.3826192568247586],[0.38270947337150574]
JIX,[-0.1829282414910125],[-0.18295301496982574]
JIY,[0.0839440182091924],[0.08388280123472214]
JIZ,[0.7240732329585464],[0.7234567999839783]
JXI,[-0.6466687116091123],[-0.6458141207695007]
JYI,[-0.5496809588437066],[-0.5496160984039307]
JZI,[-0.9418054934637778],[-0.9414326548576355]
