,treino,previsto
gamma1,[0.4212483616141941],[0.42113441228866577]
gamma2,[0.512633924392356],[0.5122021436691284]
gamma3,[0.7342090787834955],[0.733535647392273]
gamma4,[0.3589963597861997],[0.3592277765274048]
JXX,[0.06017602023601287],[0.06126075237989426]
JXY,[-0.7393941175050389],[-0.7390373945236206]
JXZ,[-0.6160056849214146],[-0.615884006023407]
JYX,[-0.11085285225397401],[-0.11063922941684723]
JYY,[-0.5579216536855618],[-0.5578438639640808]
JYZ,[-0.08993408230456712],[-0.08901747316122055]
JZX,[-0.950466065020863],[-0.9501330256462097]
JZY,[-0.8284518274474977],[-0.8290495872497559]
JZZ,[0.42001640048982014],[0.4200604557991028]
JIX,[0.8497305032518905],[0.8488573431968689]
JIY,[0.8972115559863543],[0.896998405456543]
JIZ,[0.7848666880971586],[0.7849941253662109]
JXI,[-0.8328986463386328],[-0.8318750262260437]
JYI,[0.18405445377147056],[0.183427631855011]
JZI,[-0.15250518353007725],[-0.1529848575592041]
