,treino,previsto
gamma1,[0.32815001334865257],[0.3281450569629669]
gamma2,[0.2737581923538134],[0.27384039759635925]
gamma3,[0.6737605112059536],[0.6736208200454712]
gamma4,[0.9727359863624989],[0.9723484516143799]
JXX,[-0.849123527714404],[-0.8493441343307495]
JXY,[-0.5949888037030053],[-0.5950137376785278]
JXZ,[-0.8521523054463589],[-0.8509254455566406]
JYX,[0.25641529719452016],[0.2557356357574463]
JYY,[0.6850666514970689],[0.6845195293426514]
JYZ,[0.2223887601504444],[0.22199980914592743]
JZX,[-0.555055593525728],[-0.5552966594696045]
JZY,[0.6900198748973474],[0.690258800983429]
JZZ,[0.7430289704795401],[0.7425510287284851]
JIX,[-0.10972154968635439],[-0.1098281741142273]
JIY,[-0.4118230353222292],[-0.4120684862136841]
JIZ,[0.8188577481051011],[0.8175613880157471]
JXI,[-0.031387304368323043],[-0.031189125031232834]
JYI,[-0.8259080739809848],[-0.825106143951416]
JZI,[0.4999159288187607],[0.4995103180408478]
