,treino,previsto
gamma1,[0.6820517412886784],[0.6815052628517151]
gamma2,[0.1929848757640874],[0.1927523910999298]
gamma3,[0.5536151654982843],[0.5533596277236938]
gamma4,[0.8051240498489732],[0.8044509887695312]
JIX,[0.586680167523326],[0.5861061811447144]
JIY,[0.6439080846394536],[0.6443986296653748]
JIZ,[-0.029930744138109366],[-0.03110622428357601]
JXI,[-0.47675703411068415],[-0.4759272336959839]
JYI,[-0.999096570229858],[-0.9979870319366455]
JZI,[0.32563712576753523],[0.3249925971031189]
JXX,[-0.05949148587110997],[-0.05923529341816902]
JXY,[0.5194612701957861],[0.5190050005912781]
JXZ,[-0.2536792558523169],[-0.2515415847301483]
JYX,[0.5402796718759804],[0.5386462807655334]
JYY,[-0.45460382865605853],[-0.4542083442211151]
JYZ,[0.6038309663252073],[0.6038824319839478]
JZX,[0.45964966524403206],[0.4588889479637146]
JZY,[-0.17198711766939323],[-0.1699562668800354]
JZZ,[0.07661043911055376],[0.076123908162117]
