,treino,previsto
gamma1,[0.8620792033230213],[0.8618396520614624]
gamma2,[0.6417943230689989],[0.6416734457015991]
gamma3,[0.6336250886311446],[0.6337406635284424]
gamma4,[0.164948954154845],[0.1649269014596939]
JXX,[0.34522097948514796],[0.34510645270347595]
JXY,[0.6176103665600245],[0.6172707676887512]
JXZ,[0.14054965261621977],[0.14036615192890167]
JYX,[-0.057005328552494294],[-0.05653931200504303]
JYY,[0.6766620402066199],[0.6765782833099365]
JYZ,[0.9918981802172229],[0.9916579127311707]
JZX,[0.14516441029200244],[0.14517401158809662]
JZY,[0.2620772322779299],[0.26219460368156433]
JZZ,[-0.8756951236202168],[-0.875449538230896]
JIX,[-0.1579107714267074],[-0.1577470451593399]
JIY,[0.12982945963868775],[0.12996791303157806]
JIZ,[0.1162808953521044],[0.11630856245756149]
JXI,[0.17770025530371414],[0.17776460945606232]
JYI,[0.6015631527261587],[0.6013304591178894]
JZI,[0.9337535631262239],[0.9333068132400513]
