,treino,previsto
gamma1,[0.07873212256130502],[0.07868801802396774]
gamma2,[0.8385794417948504],[0.8384296894073486]
gamma3,[0.7748150558613741],[0.7745512127876282]
gamma4,[0.7401692871206411],[0.7398571968078613]
JIX,[0.2969944399577662],[0.2966780364513397]
JIY,[0.40273908193734953],[0.4026138186454773]
JIZ,[0.9140940053161357],[0.9132460951805115]
JXI,[-0.6071937818236794],[-0.6057761907577515]
JYI,[-0.8692615292310002],[-0.8685162663459778]
JZI,[0.6485148599678836],[0.6484543085098267]
JXX,[-0.3338666967613588],[-0.3334307074546814]
JXY,[-0.25525056072843344],[-0.25528016686439514]
JXZ,[0.6297316462233915],[0.6303724050521851]
JYX,[-0.6333304606700121],[-0.633441150188446]
JYY,[0.8193628972743414],[0.818940281867981]
JYZ,[-0.017661007920774408],[-0.0167732834815979]
JZX,[-0.8573255728224154],[-0.8568446040153503]
JZY,[0.8356247341269967],[0.8349476456642151]
JZZ,[0.14599702737085796],[0.14548622071743011]
