,treino,previsto
gamma1,[0.041785415602753395],[0.04190525412559509]
gamma2,[0.7335413506775065],[0.7285663485527039]
gamma3,[0.1060683270342535],[0.10580188781023026]
gamma4,[0.3424554918369298],[0.3420521318912506]
JXX,[-0.1362653751785774],[-0.13758549094200134]
JXY,[-0.4690148425097873],[-0.46817004680633545]
JXZ,[0.7208183359380034],[0.7193481922149658]
JYX,[-0.34119700732639613],[-0.34110456705093384]
JYY,[0.9473411821310671],[0.9432913661003113]
JYZ,[-0.2774932061648101],[-0.27709686756134033]
JZX,[0.10724944842999884],[0.11066422611474991]
JZY,[0.5484521505152973],[0.5489609241485596]
JZZ,[0.5634961891752752],[0.5604866743087769]
JIX,[0.4833378712291465],[0.48568692803382874]
JIY,[0.881607766294431],[0.8796926736831665]
JIZ,[0.49480679370832537],[0.4943803548812866]
JXI,[0.8162851259228743],[0.8153178095817566]
JYI,[-0.7780454366399887],[-0.7738950848579407]
JZI,[0.15954636399993594],[0.15408430993556976]
